"timeStamp","elapsed","label","responseCode","responseMessage","threadName","dataType","success","failureMessage","bytes","sentBytes","grpThreads","allThreads","URL","Latency","IdleTime","Connect"
"1656683850075","444","object_info_4","200","OK","Thread Group 1-88","text","true","","238","164","237","237","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","444","0","53"
"1656683850127","392","object_info_1","200","OK","Thread Group 1-143","text","true","","230","162","237","237","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","392","0","45"
"1656683850123","399","user_info_3","200","OK","Thread Group 1-228","text","true","","371","246","237","237","http://162.55.220.72:5005/user_info_3","399","0","48"
"1656683850127","401","get_test_user","200","OK","Thread Group 1-10","text","true","","372","338","237","237","http://162.55.220.72:5005/get_test_user","401","0","45"
"1656683850129","400","login","200","OK","Thread Group 1-224","text","true","","218","239","236","236","http://162.55.220.72:5005/login","400","0","44"
"1656683850128","401","get_test_user","200","OK","Thread Group 1-23","text","true","","372","338","236","236","http://162.55.220.72:5005/get_test_user","401","0","49"
"1656683850127","402","object_info_3","200","OK","Thread Group 1-176","text","true","","527","164","236","236","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","402","0","49"
"1656683850128","404","get_test_user","200","OK","Thread Group 1-1","text","true","","372","338","235","235","http://162.55.220.72:5005/get_test_user","404","0","50"
"1656683850145","387","object_info_4","200","OK","Thread Group 1-122","text","true","","238","164","235","235","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","387","0","42"
"1656683850128","404","get_test_user","200","OK","Thread Group 1-48","text","true","","372","338","235","235","http://162.55.220.72:5005/get_test_user","404","0","49"
"1656683850137","399","object_info_4","200","OK","Thread Group 1-192","text","true","","238","164","233","233","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","399","0","50"
"1656683850128","413","test_pet_info","200","OK","Thread Group 1-73","text","true","","230","336","233","233","http://162.55.220.72:5005/test_pet_info","413","0","58"
"1656683850146","401","get_test_user","200","OK","Thread Group 1-66","text","true","","372","338","233","233","http://162.55.220.72:5005/get_test_user","401","0","49"
"1656683850137","414","test_pet_info","200","OK","Thread Group 1-79","text","true","","230","336","232","232","http://162.55.220.72:5005/test_pet_info","414","0","57"
"1656683850146","405","login","200","OK","Thread Group 1-184","text","true","","218","239","232","232","http://162.55.220.72:5005/login","405","0","49"
"1656683850150","401","test_pet_info","200","OK","Thread Group 1-27","text","true","","230","336","232","232","http://162.55.220.72:5005/test_pet_info","401","0","49"
"1656683850159","393","object_info_4","200","OK","Thread Group 1-235","text","true","","238","164","232","232","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","393","0","43"
"1656683850145","408","login","200","OK","Thread Group 1-225","text","true","","218","239","232","232","http://162.55.220.72:5005/login","408","0","50"
"1656683850152","400","test_pet_info","200","OK","Thread Group 1-72","text","true","","230","336","232","232","http://162.55.220.72:5005/test_pet_info","400","0","47"
"1656683850172","385","login","200","OK","Thread Group 1-92","text","true","","218","239","232","232","http://162.55.220.72:5005/login","385","0","45"
"1656683850162","395","object_info_4","200","OK","Thread Group 1-74","text","true","","238","164","232","232","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","395","0","46"
"1656683850159","398","object_info_4","200","OK","Thread Group 1-117","text","true","","238","164","232","232","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","398","0","45"
"1656683849185","1377","object_info_2","200","OK","Thread Group 1-217","text","true","","478","164","232","232","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","1377","0","44"
"1656683850171","391","new_data","200","OK","Thread Group 1-113","text","true","","238","333","232","232","http://162.55.220.72:5005/new_data","391","0","46"
"1656683850171","406","login","200","OK","Thread Group 1-80","text","true","","218","239","232","232","http://162.55.220.72:5005/login","406","0","51"
"1656683850176","401","object_info_4","200","OK","Thread Group 1-132","text","true","","238","164","232","232","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","401","0","46"
"1656683850177","400","get_test_user","200","OK","Thread Group 1-15","text","true","","372","338","232","232","http://162.55.220.72:5005/get_test_user","400","0","45"
"1656683850007","570","test_pet_info","200","OK","Thread Group 1-77","text","true","","230","336","232","232","http://162.55.220.72:5005/test_pet_info","570","0","41"
"1656683849008","1569","login","200","OK","Thread Group 1-40","text","true","","218","239","232","232","http://162.55.220.72:5005/login","1569","0","1040"
"1656683850176","401","user_info_3","200","OK","Thread Group 1-248","text","true","","371","246","231","231","http://162.55.220.72:5005/user_info_3","401","0","51"
"1656683850181","397","object_info_3","200","OK","Thread Group 1-199","text","true","","527","164","231","231","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","396","0","56"
"1656683850187","391","new_data","200","OK","Thread Group 1-56","text","true","","238","333","231","231","http://162.55.220.72:5005/new_data","391","0","50"
"1656683850187","392","object_info_1","200","OK","Thread Group 1-206","text","true","","230","162","231","231","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","392","0","50"
"1656683850186","399","login","200","OK","Thread Group 1-154","text","true","","218","239","231","231","http://162.55.220.72:5005/login","399","0","52"
"1656683850195","394","object_info_4","200","OK","Thread Group 1-42","text","true","","238","164","231","231","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","394","0","48"
"1656683850186","403","object_info_2","200","OK","Thread Group 1-162","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","403","0","52"
"1656683850194","396","object_info_1","200","OK","Thread Group 1-157","text","true","","230","162","231","231","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","396","0","49"
"1656683849997","634","new_data","200","OK","Thread Group 1-111","text","true","","238","333","231","231","http://162.55.220.72:5005/new_data","634","0","50"
"1656683850202","429","login","200","OK","Thread Group 1-84","text","true","","218","239","231","231","http://162.55.220.72:5005/login","429","0","48"
"1656683850001","633","object_info_2","200","OK","Thread Group 1-221","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","633","0","47"
"1656683850000","634","test_pet_info","200","OK","Thread Group 1-17","text","true","","230","336","231","231","http://162.55.220.72:5005/test_pet_info","634","0","48"
"1656683850195","440","login","200","OK","Thread Group 1-149","text","true","","217","239","231","231","http://162.55.220.72:5005/login","440","0","56"
"1656683848998","1637","login","200","OK","Thread Group 1-70","text","true","","216","239","231","231","http://162.55.220.72:5005/login","1637","0","1049"
"1656683849994","643","object_info_4","200","OK","Thread Group 1-223","text","true","","238","164","231","231","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","643","0","53"
"1656683850195","443","object_info_2","200","OK","Thread Group 1-99","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","443","0","55"
"1656683850195","443","login","200","OK","Thread Group 1-90","text","true","","218","239","231","231","http://162.55.220.72:5005/login","443","0","55"
"1656683850208","430","login","200","OK","Thread Group 1-183","text","true","","218","239","231","231","http://162.55.220.72:5005/login","430","0","47"
"1656683850208","431","test_pet_info","200","OK","Thread Group 1-21","text","true","","230","336","231","231","http://162.55.220.72:5005/test_pet_info","430","0","47"
"1656683850025","614","object_info_4","200","OK","Thread Group 1-243","text","true","","238","164","231","231","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","614","0","46"
"1656683850213","426","login","200","OK","Thread Group 1-108","text","true","","218","239","231","231","http://162.55.220.72:5005/login","426","0","51"
"1656683849212","1427","object_info_1","200","OK","Thread Group 1-144","text","true","","230","162","231","231","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","1427","0","1052"
"1656683850213","427","new_data","200","OK","Thread Group 1-124","text","true","","238","333","231","231","http://162.55.220.72:5005/new_data","427","0","51"
"1656683850030","610","login","200","OK","Thread Group 1-102","text","true","","218","239","231","231","http://162.55.220.72:5005/login","610","0","44"
"1656683849021","1620","object_info_2","200","OK","Thread Group 1-231","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","1620","0","1049"
"1656683850030","611","login","200","OK","Thread Group 1-152","text","true","","218","239","231","231","http://162.55.220.72:5005/login","611","0","44"
"1656683850029","612","object_info_1","200","OK","Thread Group 1-196","text","true","","230","162","231","231","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","612","0","48"
"1656683850029","613","login","200","OK","Thread Group 1-146","text","true","","217","239","231","231","http://162.55.220.72:5005/login","613","0","49"
"1656683849017","1625","object_info_2","200","OK","Thread Group 1-234","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","1625","0","1054"
"1656683849180","1462","object_info_1","200","OK","Thread Group 1-136","text","true","","230","162","231","231","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","1462","0","49"
"1656683850227","423","object_info_3","200","OK","Thread Group 1-209","text","true","","527","164","231","231","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","423","0","61"
"1656683850012","638","login","200","OK","Thread Group 1-177","text","true","","218","239","231","231","http://162.55.220.72:5005/login","638","0","58"
"1656683849017","1634","login","200","OK","Thread Group 1-9","text","true","","218","239","231","231","http://162.55.220.72:5005/login","1634","0","1054"
"1656683850052","599","object_info_2","200","OK","Thread Group 1-208","text","true","","478","164","231","231","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","599","0","45"
"1656683850223","429","object_info_4","200","OK","Thread Group 1-153","text","true","","238","164","231","231","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","429","0","66"
"1656683850223","432","object_info_4","200","OK","Thread Group 1-46","text","true","","238","164","231","231","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","432","0","66"
"1656683849214","1448","object_info_3","200","OK","Thread Group 1-151","text","true","","527","164","231","231","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","1448","0","1074"
"1656683850258","404","new_data","200","OK","Thread Group 1-116","text","true","","238","333","231","231","http://162.55.220.72:5005/new_data","404","0","52"
"1656683849224","1438","test_pet_info","200","OK","Thread Group 1-19","text","true","","230","336","231","231","http://162.55.220.72:5005/test_pet_info","1438","0","1065"
"1656683850228","435","get_test_user","200","OK","Thread Group 1-7","text","true","","372","338","231","231","http://162.55.220.72:5005/get_test_user","435","0","79"
"1656683850259","404","object_info_1","200","OK","Thread Group 1-160","text","true","","230","162","230","230","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","404","0","51"
"1656683850258","406","object_info_1","200","OK","Thread Group 1-159","text","true","","230","162","230","230","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","406","0","52"
"1656683850228","437","object_info_3","200","OK","Thread Group 1-220","text","true","","527","164","230","230","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","436","0","79"
"1656683850258","407","object_info_1","200","OK","Thread Group 1-156","text","true","","230","162","230","230","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","407","0","52"
"1656683850258","407","login","200","OK","Thread Group 1-186","text","true","","218","239","230","230","http://162.55.220.72:5005/login","407","0","52"
"1656683850037","634","new_data","200","OK","Thread Group 1-95","text","true","","238","333","230","230","http://162.55.220.72:5005/new_data","634","0","59"
"1656683850263","409","object_info_3","200","OK","Thread Group 1-142","text","true","","527","164","230","230","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","409","0","73"
"1656683850058","615","object_info_2","200","OK","Thread Group 1-190","text","true","","478","164","230","230","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","615","0","56"
"1656683850264","409","object_info_3","200","OK","Thread Group 1-71","text","true","","527","164","230","230","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","409","0","72"
"1656683850058","616","object_info_4","200","OK","Thread Group 1-182","text","true","","238","164","230","230","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","616","0","60"
"1656683850289","385","new_data","200","OK","Thread Group 1-148","text","true","","238","333","230","230","http://162.55.220.72:5005/new_data","385","0","58"
"1656683850307","403","login","200","OK","Thread Group 1-197","text","true","","217","239","230","230","http://162.55.220.72:5005/login","403","0","43"
"1656683850289","422","object_info_3","200","OK","Thread Group 1-140","text","true","","527","164","230","230","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","421","0","58"
"1656683850289","422","new_data","200","OK","Thread Group 1-137","text","true","","238","333","230","230","http://162.55.220.72:5005/new_data","422","0","66"
"1656683850310","401","get_test_user","200","OK","Thread Group 1-11","text","true","","372","338","230","230","http://162.55.220.72:5005/get_test_user","401","0","53"
"1656683850307","404","login","200","OK","Thread Group 1-236","text","true","","218","239","230","230","http://162.55.220.72:5005/login","403","0","43"
"1656683850308","403","login","200","OK","Thread Group 1-179","text","true","","217","239","230","230","http://162.55.220.72:5005/login","403","0","42"
"1656683850310","402","test_pet_info","200","OK","Thread Group 1-33","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","402","0","53"
"1656683850309","403","login","200","OK","Thread Group 1-25","text","true","","218","239","229","229","http://162.55.220.72:5005/login","403","0","54"
"1656683850289","423","user_info_3","200","OK","Thread Group 1-249","text","true","","371","246","229","229","http://162.55.220.72:5005/user_info_3","421","0","59"
"1656683850310","402","object_info_4","200","OK","Thread Group 1-106","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","402","0","53"
"1656683850322","391","object_info_4","200","OK","Thread Group 1-166","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","391","0","41"
"1656683850309","404","test_pet_info","200","OK","Thread Group 1-32","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","404","0","54"
"1656683850322","412","new_data","200","OK","Thread Group 1-112","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","412","0","41"
"1656683850318","416","object_info_3","200","OK","Thread Group 1-126","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","416","0","45"
"1656683850336","398","object_info_3","200","OK","Thread Group 1-127","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","398","0","45"
"1656683850345","393","new_data","200","OK","Thread Group 1-110","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","393","0","44"
"1656683850345","394","test_pet_info","200","OK","Thread Group 1-85","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","394","0","44"
"1656683850355","384","login","200","OK","Thread Group 1-216","text","true","","217","239","229","229","http://162.55.220.72:5005/login","384","0","44"
"1656683850358","383","login","200","OK","Thread Group 1-226","text","true","","217","239","229","229","http://162.55.220.72:5005/login","382","0","41"
"1656683850350","398","new_data","200","OK","Thread Group 1-150","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","398","0","49"
"1656683850347","401","object_info_4","200","OK","Thread Group 1-107","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","401","0","52"
"1656683850346","402","object_info_4","200","OK","Thread Group 1-91","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","402","0","49"
"1656683850355","393","object_info_3","200","OK","Thread Group 1-174","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","393","0","48"
"1656683849382","1366","test_pet_info","200","OK","Thread Group 1-13","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","1366","0","1039"
"1656683850403","345","test_pet_info","200","OK","Thread Group 1-114","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","345","0","44"
"1656683850389","359","object_info_3","200","OK","Thread Group 1-125","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","359","0","44"
"1656683850209","539","object_info_3","200","OK","Thread Group 1-207","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","539","0","46"
"1656683850403","345","login","200","OK","Thread Group 1-239","text","true","","217","239","229","229","http://162.55.220.72:5005/login","345","0","44"
"1656683849409","1340","object_info_2","200","OK","Thread Group 1-93","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","1340","0","1038"
"1656683850406","343","test_pet_info","200","OK","Thread Group 1-14","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","343","0","43"
"1656683850419","330","object_info_2","200","OK","Thread Group 1-193","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","330","0","40"
"1656683850420","329","new_data","200","OK","Thread Group 1-175","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","329","0","39"
"1656683850424","325","object_info_2","200","OK","Thread Group 1-241","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","325","0","38"
"1656683849420","1329","new_data","200","OK","Thread Group 1-26","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","1329","0","1044"
"1656683850195","555","test_pet_info","200","OK","Thread Group 1-82","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","554","0","55"
"1656683850435","315","new_data","200","OK","Thread Group 1-171","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","315","0","42"
"1656683850428","322","object_info_3","200","OK","Thread Group 1-195","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","322","0","49"
"1656683850432","318","object_info_2","200","OK","Thread Group 1-237","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","318","0","45"
"1656683850447","303","new_data","200","OK","Thread Group 1-35","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","303","0","48"
"1656683850439","311","object_info_4","200","OK","Thread Group 1-115","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","311","0","44"
"1656683849427","1324","object_info_2","200","OK","Thread Group 1-219","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","1323","0","1050"
"1656683850453","298","object_info_3","200","OK","Thread Group 1-229","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","298","0","42"
"1656683850454","297","object_info_2","200","OK","Thread Group 1-121","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","297","0","41"
"1656683850456","295","object_info_3","200","OK","Thread Group 1-232","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","295","0","42"
"1656683850447","304","login","200","OK","Thread Group 1-244","text","true","","218","239","229","229","http://162.55.220.72:5005/login","304","0","48"
"1656683850448","303","object_info_4","200","OK","Thread Group 1-138","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","303","0","50"
"1656683850460","294","login","200","OK","Thread Group 1-81","text","true","","217","239","229","229","http://162.55.220.72:5005/login","294","0","48"
"1656683850447","308","login","200","OK","Thread Group 1-94","text","true","","217","239","229","229","http://162.55.220.72:5005/login","308","0","55"
"1656683850460","303","object_info_3","200","OK","Thread Group 1-230","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","303","0","48"
"1656683850474","311","object_info_3","200","OK","Thread Group 1-212","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","311","0","40"
"1656683850462","328","object_info_3","200","OK","Thread Group 1-128","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","328","0","52"
"1656683850481","309","new_data","200","OK","Thread Group 1-67","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","309","0","47"
"1656683850477","314","test_pet_info","200","OK","Thread Group 1-97","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","313","0","45"
"1656683850462","329","object_info_4","200","OK","Thread Group 1-245","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","329","0","57"
"1656683850489","302","new_data","200","OK","Thread Group 1-180","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","302","0","45"
"1656683850481","310","test_pet_info","200","OK","Thread Group 1-41","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","310","0","48"
"1656683850482","309","object_info_4","200","OK","Thread Group 1-214","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","309","0","48"
"1656683850495","296","object_info_2","200","OK","Thread Group 1-75","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","296","0","43"
"1656683847529","3262","user_info_2","200","OK","Thread Group 1-163","text","true","","465","246","229","229","http://162.55.220.72:5005/user_info_2","3262","0","2042"
"1656683850477","313","object_info_2","200","OK","Thread Group 1-210","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","313","0","43"
"1656683850477","314","object_info_1","200","OK","Thread Group 1-104","text","true","","230","162","229","229","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","314","0","53"
"1656683849491","1300","object_info_4","200","OK","Thread Group 1-96","text","true","","238","164","229","229","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","1300","0","50"
"1656683850474","316","user_info_3","200","OK","Thread Group 1-161","text","true","","371","246","229","229","http://162.55.220.72:5005/user_info_3","316","0","46"
"1656683850454","336","object_info_1","200","OK","Thread Group 1-187","text","true","","230","162","229","229","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","336","0","48"
"1656683850502","298","object_info_3","200","OK","Thread Group 1-123","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","298","0","50"
"1656683850319","481","login","200","OK","Thread Group 1-213","text","true","","216","239","229","229","http://162.55.220.72:5005/login","481","0","44"
"1656683850508","293","new_data","200","OK","Thread Group 1-30","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","293","0","46"
"1656683850495","308","object_info_2","200","OK","Thread Group 1-191","text","true","","478","164","229","229","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","308","0","52"
"1656683850508","296","test_pet_info","200","OK","Thread Group 1-78","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","296","0","49"
"1656683847498","3306","object_info_3","200","OK","Thread Group 1-20","text","true","","527","164","229","229","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","3306","0","2047"
"1656683850495","310","login","200","OK","Thread Group 1-55","text","true","","218","239","229","229","http://162.55.220.72:5005/login","309","0","56"
"1656683850318","486","test_pet_info","200","OK","Thread Group 1-54","text","true","","230","336","229","229","http://162.55.220.72:5005/test_pet_info","486","0","46"
"1656683850331","479","new_data","200","OK","Thread Group 1-147","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","479","0","43"
"1656683850508","302","login","200","OK","Thread Group 1-178","text","true","","218","239","229","229","http://162.55.220.72:5005/login","302","0","49"
"1656683850512","298","get_test_user","200","OK","Thread Group 1-76","text","true","","372","338","229","229","http://162.55.220.72:5005/get_test_user","298","0","50"
"1656683850511","300","new_data","200","OK","Thread Group 1-103","text","true","","238","333","229","229","http://162.55.220.72:5005/new_data","299","0","50"
"1656683850520","297","login","200","OK","Thread Group 1-88","text","true","","217","239","228","228","http://162.55.220.72:5005/login","297","0","50"
"1656683850318","503","object_info_3","200","OK","Thread Group 1-204","text","true","","527","164","228","228","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","503","0","47"
"1656683850335","486","object_info_3","200","OK","Thread Group 1-172","text","true","","527","164","228","228","http://162.55.220.72:5005/object_info_3?name=Maryna&age=27&salary=4000","486","0","46"
"1656683850289","533","object_info_1","200","OK","Thread Group 1-158","text","true","","230","162","228","228","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","533","0","61"
"1656683850519","304","object_info_4","200","OK","Thread Group 1-218","text","true","","238","164","228","228","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","303","0","57"
"1656683850326","502","object_info_4","200","OK","Thread Group 1-130","text","true","","238","164","228","228","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","502","0","46"
"1656683850514","314","login","200","OK","Thread Group 1-87","text","true","","217","239","228","228","http://162.55.220.72:5005/login","314","0","48"
"1656683850529","299","new_data","200","OK","Thread Group 1-224","text","true","","238","333","228","228","http://162.55.220.72:5005/new_data","299","0","49"
"1656683850346","482","get_test_user","200","OK","Thread Group 1-28","text","true","","372","338","228","228","http://162.55.220.72:5005/get_test_user","482","0","45"
"1656683850532","297","login","200","OK","Thread Group 1-122","text","true","","217","239","228","228","http://162.55.220.72:5005/login","297","0","47"
"1656683850346","483","login","200","OK","Thread Group 1-58","text","true","","218","239","227","227","http://162.55.220.72:5005/login","483","0","45"
"1656683850520","311","object_info_2","200","OK","Thread Group 1-143","text","true","","478","164","227","227","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","311","0","57"
"1656683850522","309","object_info_1","200","OK","Thread Group 1-228","text","true","","230","162","227","227","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","309","0","55"
"1656683850026","811","login","200","OK","Thread Group 1-155","text","true","","218","239","227","227","http://162.55.220.72:5005/login","810","0","45"
"1656683847504","3333","user_info_3","200","OK","Thread Group 1-101","text","true","","371","246","227","227","http://162.55.220.72:5005/user_info_3","3332","0","2051"
"1656683850536","301","login","200","OK","Thread Group 1-192","text","true","","217","239","227","227","http://162.55.220.72:5005/login","301","0","53"
"1656683847496","3343","object_info_2","200","OK","Thread Group 1-45","text","true","","478","164","227","227","http://162.55.220.72:5005/object_info_2?name=Maryna&age=27&salary=3000","3343","0","2055"
"1656683849525","1314","object_info_4","200","OK","Thread Group 1-57","text","true","","238","164","227","227","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","1314","0","47"
"1656683850529","311","object_info_4","200","OK","Thread Group 1-176","text","true","","238","164","227","227","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","311","0","56"
"1656683850313","527","get_test_user","200","OK","Thread Group 1-51","text","true","","372","338","227","227","http://162.55.220.72:5005/get_test_user","527","0","59"
"1656683850336","504","login","200","OK","Thread Group 1-188","text","true","","217","239","227","227","http://162.55.220.72:5005/login","504","0","53"
"1656683850347","502","get_test_user","200","OK","Thread Group 1-50","text","true","","372","338","226","226","http://162.55.220.72:5005/get_test_user","502","0","51"
"1656683850541","308","get_test_user","200","OK","Thread Group 1-73","text","true","","372","338","226","226","http://162.55.220.72:5005/get_test_user","308","0","87"
"1656683850331","518","object_info_4","200","OK","Thread Group 1-109","text","true","","238","164","225","225","http://162.55.220.72:5005/object_info_4?name=Maryna&age=27&salary=1000","518","0","50"
"1656683850551","299","get_test_user","200","OK","Thread Group 1-79","text","true","","372","338","224","224","http://162.55.220.72:5005/get_test_user","299","0","83"
"1656683850553","297","new_data","200","OK","Thread Group 1-225","text","true","","238","333","224","224","http://162.55.220.72:5005/new_data","297","0","85"
"1656683850554","305","get_test_user","200","OK","Thread Group 1-72","text","true","","372","338","223","223","http://162.55.220.72:5005/get_test_user","305","0","81"
"1656683849551","1308","object_info_1","200","OK","Thread Group 1-202","text","true","","230","162","223","223","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","1308","0","1088"
"1656683849555","1305","object_info_1","200","OK","Thread Group 1-201","text","true","","230","162","222","222","http://162.55.220.72:5005/object_info_1?name=Maryna&age=27&weight=50","1305","0","1080"
